filename,duration,whisper_transcripts,distance,transcripts,audio_path
AG-_TA7hHsQ_00216100_00216286,1.86, Các cậu à kéo cần điều khiển lên đi,0.46887958472277014,các cậu à kéo cần điều khiển lên,segments_16k/AG-_TA7hHsQ_00216100_00216286.wav
AG-_TA7hHsQ_00249046_00249316,2.7," Thì mình biết là vậy, nhưng bây giờ đâu còn cách nào đâu",0.40212286605771363,mình biết là vậy nhưng bây giờ đâu có cách nào đâu,segments_16k/AG-_TA7hHsQ_00249046_00249316.wav
TXyf_FFd_es_00018476_00018616,1.4, Nè Nobita à,0.47392900032584173,mẹ nô bi ta,segments_16k/TXyf_FFd_es_00018476_00018616.wav
TXyf_FFd_es_00018772_00019014,2.42, Giờ cậu cho mình 2 cái bánh để trả ơn nha,0.4165877473948567,giờ cậu cho mình hai cái bánh để trả ơn nha,segments_16k/TXyf_FFd_es_00018772_00019014.wav
TXyf_FFd_es_00061184_00061334,1.5, Gia đình Nobita xin nghe ạ,0.4121006006859661,gia đình do bi xin nghe,segments_16k/TXyf_FFd_es_00061184_00061334.wav
TXyf_FFd_es_00086704_00086924,2.2, Mong anh giúp đỡ cho Nobita ạ,0.39436292987142224,mong anh giúp đỡ cho nobita,segments_16k/TXyf_FFd_es_00086704_00086924.wav
TXyf_FFd_es_00123206_00123344,1.38, Rốt cuộc anh là ai vậy hả,0.46506897609992365,số của anh à vậy hả,segments_16k/TXyf_FFd_es_00123206_00123344.wav
TXyf_FFd_es_00131392_00131672,2.8, Mọi người ai nấy về đúng thời gian của mình dùm tôi với,0.45211857677897527,mọi người đây về đúng thời gian của mình giùm tôi với,segments_16k/TXyf_FFd_es_00131392_00131672.wav
TXyf_FFd_es_00145188_00145342,1.54, Giờ chúng ta vô nhà thôi,0.4418727233129869,giờ chúng ta vô nhà thôi,segments_16k/TXyf_FFd_es_00145188_00145342.wav
TXyf_FFd_es_00147422_00147692,2.7000625, Thì cậu cũng không cần phải đi theo nó cho mất thời gian,0.439473155480222,cậu cũng không cần phải đi theo nó cho mất thời gian,segments_16k/TXyf_FFd_es_00147422_00147692.wav
TXyf_FFd_es_00227190_00227358,1.68, Khó đọc thì đừng có đọc nữa.,0.44159467881020315,có đọc đi đừng có đọc nữa,segments_16k/TXyf_FFd_es_00227190_00227358.wav
f_DPhOw5aTQ_00029352_00029668,3.16, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4210109989168678,làm thử coi sao vậy thì tụi mình làm theo vòng tròn,segments_16k/f_DPhOw5aTQ_00029352_00029668.wav
f_DPhOw5aTQ_00065722_00065890,1.68, Chứ tàu không thể chìm được đâu,0.41234046453950407,chứ tao không thể tìm được đâu,segments_16k/f_DPhOw5aTQ_00065722_00065890.wav
f_DPhOw5aTQ_00069930_00070168,2.38, Thuốc biến hình nói chữ tập thể,0.4016668346436373,thuốc tiến hình nói chữ tập thể,segments_16k/f_DPhOw5aTQ_00069930_00070168.wav
f_DPhOw5aTQ_00075234_00075350,1.16, Dậy đi Nobita,0.45448545458200773,dậy đi nô bi,segments_16k/f_DPhOw5aTQ_00075234_00075350.wav
f_DPhOw5aTQ_00077492_00077864,3.72, Chúng ta phải đi tìm nơi ánh sáng bị bông tối che khuất mà Hodoho đã nói,0.3885144377049629,chúng ta phải đi tìm nơi anh sang bị bông tối che quốc mà ho ho đã nói,segments_16k/f_DPhOw5aTQ_00077492_00077864.wav
f_DPhOw5aTQ_00091820_00092102,2.82, Bây giờ tụi mình hãy trở thành mồ cho cá để vô trong bụng của nó đi,0.4044229659837383,bây giờ tụi mình hãy trở thành mồi cho cá để vô trong bụng của nó,segments_16k/f_DPhOw5aTQ_00091820_00092102.wav
f_DPhOw5aTQ_00096702_00096812,1.1, Cậu định làm gì vậy,0.4914889550583519,à cô định làm gì,segments_16k/f_DPhOw5aTQ_00096702_00096812.wav
f_DPhOw5aTQ_00098992_00099276,2.84, Ngay đúng lúc này mà con cá dòi định lặn sâu xuống biển đó nha,0.46016524349864163,ngay đúng lúc này mà con cái do định lặn sâu xuống biển á,segments_16k/f_DPhOw5aTQ_00098992_00099276.wav
f_DPhOw5aTQ_00103770_00104083,3.14, Tiếng hát của cha anh chắc chắn sẽ làm cho con cá dòi giật mình,0.4747057965109961,tiếng nga của cha anh chắc chắn sẽ làm cho con cái do giật mình,segments_16k/f_DPhOw5aTQ_00103770_00104083.wav
z0nIQp_wPV8_00025992_00026838,8.46, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4156653470338282,thật là tuyệt vời bây giờ chúng ta hãy đi theo dòng chảy của con sông để đi thẳng ra ngoài biển nha,segments_16k/z0nIQp_wPV8_00025992_00026838.wav
z0nIQp_wPV8_00027286_00027739,4.54, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.44056868248468684,gốc thôi được rồi nhấn cái nút bên phải tiếp theo là lấy đài,segments_16k/z0nIQp_wPV8_00027286_00027739.wav
z0nIQp_wPV8_00046462_00046682,2.2, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.43062192155437196,đúng rồi đây chính là cáp quang nằm ở dưới,segments_16k/z0nIQp_wPV8_00046462_00046682.wav
z0nIQp_wPV8_00046824_00047084,2.6, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4170729932412532,các mạng internet những cuộc điện thoại quốc tế,segments_16k/z0nIQp_wPV8_00046824_00047084.wav
z0nIQp_wPV8_00048330_00049758,14.28, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.39788258227351064,là quá giật đó không phải là quá giờ chỉ là những loài cá sống dưới đáy biển nhìn chúng thật là kỳ lạ đó là gì chú phải thích nghi với môi trường sống lạnh lẽo và tối tâm ở dưới đáy biển,segments_16k/z0nIQp_wPV8_00048330_00049758.wav
z0nIQp_wPV8_00104718_00104926,2.08, Mọi người đã được máy quay chơi khâm ghi hình,0.4501675512875158,mọi người đã được máy quay chơi ta ghi,segments_16k/z0nIQp_wPV8_00104718_00104926.wav
z0nIQp_wPV8_00110961_00111190,2.28, Chắc là bây giờ cậu đã hài lòng rồi đúng không,0.4333367435752351,chắc là bây giờ cậu đã hài lòng rồi đúng không,segments_16k/z0nIQp_wPV8_00110961_00111190.wav
z0nIQp_wPV8_00124514_00124685,1.7200625, Xin chào tất cả mọi người,0.4485415499634347,xin chào tất cả mọi người,segments_16k/z0nIQp_wPV8_00124514_00124685.wav
4mYSjD0c1vo_00015968_00016276,3.08, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4218726926642627,nhớ ra rồi mình có một bảo bối liên quan đến bó bông,segments_16k/4mYSjD0c1vo_00015968_00016276.wav
4mYSjD0c1vo_00025356_00025542,1.86," Nopita, nó có nụ rồi kìa",0.4617995430378236,cho ba nó có nổ ra,segments_16k/4mYSjD0c1vo_00025356_00025542.wav
4mYSjD0c1vo_00025842_00026056,2.1400625, Không lâu nữa nó sẽ có pháo bông liền,0.42680271588077046,không lâu nữa nó sẽ có pháo bông liền,segments_16k/4mYSjD0c1vo_00025842_00026056.wav
4mYSjD0c1vo_00031002_00031200,1.98, Thì tại sao mình không tổ chức hẳn,0.4223701808771116,thì tại sao mình không tổ chức hẳn,segments_16k/4mYSjD0c1vo_00031002_00031200.wav
4mYSjD0c1vo_00033882_00034134,2.52, Các cậu vẽ xong thì bỏ vào trong này nha,0.3961959268480609,các cậu vẽ xong thì bỏ vào trong này nha,segments_16k/4mYSjD0c1vo_00033882_00034134.wav
4mYSjD0c1vo_00037666_00038044,3.78, Sau khi vẽ xong thì chúng ta sẽ bỏ vào máy để tạo ra các hạt giống pháo bông,0.38280262124165765,sau khi vẽ xong thì chúng ta sẽ bỏ vào máy để tạo ra các hạt giống táo bóng,segments_16k/4mYSjD0c1vo_00037666_00038044.wav
4mYSjD0c1vo_00041722_00042036,3.1400625, Khác cậu hãy cho hết máy bông vào đây để tụi mình dễ giận chuyện ha,0.4255119610527638,các trọng hãy cho hết ba bông vào đây để tụi mình dễ vận chuyển,segments_16k/4mYSjD0c1vo_00041722_00042036.wav
4mYSjD0c1vo_00061941_00062344,4.02, Và ngay bây giờ xin mời mọi người thưởng thức những tương mục có một không ai của chúng tôi,0.4262909726303901,và ngay bây giờ xin mời mọi người tự thân tiết mục có một câu hai của chúng,segments_16k/4mYSjD0c1vo_00061941_00062344.wav
4mYSjD0c1vo_00091210_00091414,2.0400625, Ở nhà cậu ấy có trò chơi mới đúng không,0.4408718533569628,ở nhà cậu ấy có trò chơi mới đúng không,segments_16k/4mYSjD0c1vo_00091210_00091414.wav
4mYSjD0c1vo_00107361_00107590,2.28, Hãy dòng bố phân thân,0.4524898495738895,hãy vòng bố,segments_16k/4mYSjD0c1vo_00107361_00107590.wav
4mYSjD0c1vo_00122014_00122290,2.76, Thay vì lấy bắp cải rồi phải quay lại đổi với người ta đó,0.44271966256700557,thay vì lấy bắp cải rồi phải quay lại đổi với người ta đó,segments_16k/4mYSjD0c1vo_00122014_00122290.wav
7NBaN-ZdbDc_00010384_00010958,5.74, Hãy subscribe cho kênh La La School Để không bỏ lỡ những video hấp dẫn,0.40974866832776957,cậu lại đọc truyện tranh nữa hả ra cậu đã hết là hôm nay sau khi về nhà sẽ làm bài tập,segments_16k/7NBaN-ZdbDc_00010384_00010958.wav
7NBaN-ZdbDc_00016716_00016916,2.0, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4464973360230243,sinh tồn cho gia đình,segments_16k/7NBaN-ZdbDc_00016716_00016916.wav
7NBaN-ZdbDc_00021476_00021702,2.26, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.39007065392947016,hai người lấy được lá cờ này trong vòng ba mươi phút,segments_16k/7NBaN-ZdbDc_00021476_00021702.wav
7NBaN-ZdbDc_00084818_00085060,2.42, Bởi vì Suneo biết rõ cậu rất ngát gan,0.4525912628343422,bởi vì suni biết rõ cậu rất nhát,segments_16k/7NBaN-ZdbDc_00084818_00085060.wav
7NBaN-ZdbDc_00088822_00089128,3.06, Bộ độc chỉ tay chính xác trăm phần trăm,0.4119946727938591,bộ độc vị tay chính xác trăm phần trăm,segments_16k/7NBaN-ZdbDc_00088822_00089128.wav
7NBaN-ZdbDc_00091004_00091298,2.94, Có thể làm thay đổi quy luật của cơ học lượng tử dạc,0.4137134678618667,có thể làm thay đổi quy luật của cơ học luận tử,segments_16k/7NBaN-ZdbDc_00091004_00091298.wav
7NBaN-ZdbDc_00098520_00098768,2.48, Nhớ kiểm tra cẩn thận trước khi dễ lên tay nha,0.4625346330118492,nhớ kiểm tra cẩn thận trước khi vẽ lên đây,segments_16k/7NBaN-ZdbDc_00098520_00098768.wav
ZsIuOMY6G3o_00038684_00039016,3.32, Cho nên ngay từ đầu mình đã nói là khó gì đó sai sai rồi mà,0.39874647626778764,cho nên ngay từ đầu mình đã nói là có gì đó sai sai rồi mà,segments_16k/ZsIuOMY6G3o_00038684_00039016.wav
ZsIuOMY6G3o_00040086_00040298,2.12, Bộ lách rách đĩa bay tự làm,0.43363481399383813,bộ lắp ráp đĩa bay tự làm,segments_16k/ZsIuOMY6G3o_00040086_00040298.wav
ZsIuOMY6G3o_00040718_00041128,4.1, Đây chính là bộ đĩa bay đường chơi mà trẻ con ở tương lai rất thích đó,0.37845282736125013,đây chính là bộ đĩa bay đồ chơi mà trẻ con ở tương lai rất thích,segments_16k/ZsIuOMY6G3o_00040718_00041128.wav
ZsIuOMY6G3o_00043892_00044138,2.46, Bây giờ tụi mình sẽ cùng nhau lắp đĩa bay,0.43770681136904893,bây giờ tụi mình sẽ cùng nhau lắp để ba,segments_16k/ZsIuOMY6G3o_00043892_00044138.wav
ZsIuOMY6G3o_00071604_00071850,2.46, Hồ như vậy chắc hai cậu ấy đã sợ lắm rồi đó,0.4520814227373689,hầu như vậy chắc hai cậu ấy đã sợ lắm rồi đó,segments_16k/ZsIuOMY6G3o_00071604_00071850.wav
ZsIuOMY6G3o_00081894_00082260,3.66, Họ sẽ nhìn thấy những thứ rất đáng sợ không tồn tại và quảng sợ bỏ chạy,0.42472025739569813,họ sẽ nhìn thấy những thứ rất đáng sợ không tồn tại và hoảng sợ bỏ,segments_16k/ZsIuOMY6G3o_00081894_00082260.wav
ZsIuOMY6G3o_00153285_00153585,3.0, Mình đã mua được mắt kính để ngày mai xem nhật thực rồi nè,0.4196946170864973,mình đã mua được bắc kinh để ngày mai xem nhật thật rồi,segments_16k/ZsIuOMY6G3o_00153285_00153585.wav
ZsIuOMY6G3o_00159179_00159471,2.92, Cậu có thấy cái bóng nhỏ của mặt trăng trên trái đất không,0.4416495303274071,cậu có thấy cái bóng nhỏ của mặt trăng trên trái đất không,segments_16k/ZsIuOMY6G3o_00159179_00159471.wav
ZsIuOMY6G3o_00159623_00159909,2.86, Nếu ở trong cái bóng đó thì không thể thấy mặt trời,0.42824079632403067,nếu ở trong cái bóng đó thì không thể thấy mặt trời,segments_16k/ZsIuOMY6G3o_00159623_00159909.wav
ZsIuOMY6G3o_00159909_00160181,2.72, Bởi vì lúc đó mặt trăng đã che khuất mặt trời rồi,0.4275007195199681,bởi vì lúc đó mặt trăng đã che khuất mặt trời rồi,segments_16k/ZsIuOMY6G3o_00159909_00160181.wav
ZsIuOMY6G3o_00160361_00160589,2.28, Rồi đứng vào vị trí đó để quan sát xem,0.45989336585539625,rồi đứng vào vị trí đó để quan sát xem,segments_16k/ZsIuOMY6G3o_00160361_00160589.wav
ZsIuOMY6G3o_00162509_00162815,3.06, Vì khoảng cách đến trái đất của chúng ta hoàn toàn khác nhau,0.40949321906476654,vì khoảng cách đến trái đất của chúng ta hoàn toàn khác nhau,segments_16k/ZsIuOMY6G3o_00162509_00162815.wav
ZsIuOMY6G3o_00163357_00163621,2.64, Ngay cả tay của cậu thậm chí còn che được mặt trời nữa mà,0.38882640822891923,ngay cả tay của cậu thậm chí còn che được mặt trời nữa,segments_16k/ZsIuOMY6G3o_00163357_00163621.wav
ZsIuOMY6G3o_00183991_00184239,2.48, Sau đó dùng hết sức dầu mông da,0.445284374615767,sau đó dồn hết sức dao mong,segments_16k/ZsIuOMY6G3o_00183991_00184239.wav
ZsIuOMY6G3o_00184815_00185149,3.34, Sợi tơ này sẽ tự động kéo dài ra liên tục theo gió,0.34716543755526885,sợi tôi này sẽ tự động kéo dài ra liên tục theo gió,segments_16k/ZsIuOMY6G3o_00184815_00185149.wav
ZsIuOMY6G3o_00186323_00186631,3.08, Đi trên sợi tơ đặc biệt này sẽ không bao giờ té hết,0.4190932702892416,đi trên sợi tơ đặc biệt này sẽ không bao giờ ta hết,segments_16k/ZsIuOMY6G3o_00186323_00186631.wav
ZsIuOMY6G3o_00196225_00196497,2.72, Mình đã nhìn thấy mặt trời rồi kìa,0.4775876520008134,mình đã nhìn thấy mặt trời rồi kìa,segments_16k/ZsIuOMY6G3o_00196225_00196497.wav
ZsIuOMY6G3o_00202061_00202261,2.0, Không có gì không có gì không có gì đâu mà,0.4579241759934364,à con có câu cá gì không có dì đâu,segments_16k/ZsIuOMY6G3o_00202061_00202261.wav
ZsIuOMY6G3o_00212801_00213173,3.7200625, Trai cô làm tác giả truyện tranh,0.46364991428930025,trai cô làm tác giả truyện tranh,segments_16k/ZsIuOMY6G3o_00212801_00213173.wav
ZsIuOMY6G3o_00252075_00252457,3.82, Tờ ngữ và giang phong phù hợp với độ tuổi đối tượng đã cài đặt sẵn,0.41037229318574175,từ ngữ và văn phong phù hợp với độ tuổi đối tượng đã cài đặt sẵn,segments_16k/ZsIuOMY6G3o_00252075_00252457.wav
ZsIuOMY6G3o_00288823_00289159,3.36, Ngay lập tức cuộc sống của cả hai người sẽ đổi chỗ cho nhau,0.45930521522796863,ngay lập tức cuộc sống của cả hai người sẽ đổi chỗ cho nhau,segments_16k/ZsIuOMY6G3o_00288823_00289159.wav
ZsIuOMY6G3o_00322907_00323173,2.66, Tất cả các cậu đã sẵn sàng chưa,0.4794574203576268,tất cả các cậu đã sẵn sàng chơi,segments_16k/ZsIuOMY6G3o_00322907_00323173.wav
ZsIuOMY6G3o_00359559_00359797,2.38," Nói biết tao, mình ở đây nè",0.4542199572123963,nó ba mình ở đây nè,segments_16k/ZsIuOMY6G3o_00359559_00359797.wav
ZsIuOMY6G3o_00360801_00361025,2.24, Có phải nhìn mình đẹp trai hơn bình thường không?,0.37858824802122104,có phải nhìn mình đẹp trai hơn bình thường,segments_16k/ZsIuOMY6G3o_00360801_00361025.wav
ZsIuOMY6G3o_00368227_00368631,4.04, Nói tâm lại mấy ảnh này tự động điều chỉnh kích cỡ trang phục cho dừa với người muốn mặc,0.3897500449331973,nói to lại máy ảnh này tự động điều chỉnh kích cỡ trang phục cho vừa với người mua,segments_16k/ZsIuOMY6G3o_00368227_00368631.wav
ZsIuOMY6G3o_00392353_00392647,2.9400625, Quà này là quà trong 2 đứa mình tặng Shizuka cho bộ,0.43124284653476347,quà này là quà chung hai đứa mình tặng su ca chứ bộ,segments_16k/ZsIuOMY6G3o_00392353_00392647.wav
Q7eqBjOJsHo_00013862_00014324,4.62, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4346950458387279,vì các nhà nghiên cứu đã chỉ ra rằng thật ra lá cây chúng có vai trò giống như là thị,segments_16k/Q7eqBjOJsHo_00013862_00014324.wav
Q7eqBjOJsHo_00018308_00019088,7.8000625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.45264156529124666,qua đây chính là khu vườn nhà mình nè đúng vậy á mình đã lấy lá của một cây trong vườn nhà mình hay quá hay quá,segments_16k/Q7eqBjOJsHo_00018308_00019088.wav
Q7eqBjOJsHo_00019838_00021896,20.58, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.45606726454016333,họ mèo nhà chờ đó là bé mô mô mình phải đi đây bé mô mô mình và bé mô mô đã hẹn là sẽ đi ăn mâm xôi với nhau đó đi nha đi vui vẻ nha không biết sẽ ra sao để mình thử các loại cây khác,segments_16k/Q7eqBjOJsHo_00019838_00021896.wav
Q7eqBjOJsHo_00060278_00060486,2.08, Chơi với bé mù mù vui ơi là vui!,0.46420613535241406,giờ đây một mùa vui ơi là,segments_16k/Q7eqBjOJsHo_00060278_00060486.wav
Q7eqBjOJsHo_00060529_00060767,2.38, Hôm nay quả là một ngày vô cùng tuyệt vời!,0.4730322473803899,hôm nay quả là một ngày vô công việc,segments_16k/Q7eqBjOJsHo_00060529_00060767.wav
Q7eqBjOJsHo_00063084_00063304,2.2000625, Lạnh chúa của thế kỷ 21!,0.4813992368208991,lạnh chúa của thế kỷ hai mươi,segments_16k/Q7eqBjOJsHo_00063084_00063304.wav
Q7eqBjOJsHo_00066620_00066782,1.62, Vậy là con chim trĩ nó bay đi mất!,0.4570823646371447,vậy là con chim nó bay đi mất,segments_16k/Q7eqBjOJsHo_00066620_00066782.wav
Q7eqBjOJsHo_00066790_00067016,2.26, Có vậy thôi mà ông lạnh chúa lại tức giận phán rằng,0.4288326241049543,có vậy thôi mà ông lãnh chúa lại tức giận phán rằng,segments_16k/Q7eqBjOJsHo_00066790_00067016.wav
Q7eqBjOJsHo_00083800_00083972,1.72, Không có gì đâu! Bác bảo trọng nha!,0.45107679710084553,không có gì đâu bác bảo trọng nhá,segments_16k/Q7eqBjOJsHo_00083800_00083972.wav
jNSlNMd-COY_00011354_00011970,6.16," Thật ra là hả? Chẳng phải ngữ rất thích ăn cà rốt sao? Cho nên mình ăn cà rốt thì sẽ mã đáo thành công, là vậy đó",0.32648327945890987,thật ra là chẳng phải người đó thích ăn cà rốt sao cho nên mình ăn cà rốt thì sẽ mã đã thành công là vậy,segments_16k/jNSlNMd-COY_00011354_00011970.wav
jNSlNMd-COY_00012840_00013428,5.8800625, Chai Anh à? Rốt cuộc cậu định bắt mọi người chịu đựng giọng hát tra tấn vợ ẹt của cậu đến bao lâu đây? Nói đây,0.40431048512703344,trai rốt cuộc cậu định bắt mọi người chịu đựng giọng hát tra tấn vở của cậu đến bao lâu nay nói,segments_16k/jNSlNMd-COY_00012840_00013428.wav
jNSlNMd-COY_00014284_00014572,2.88," Lâm, cậu định chơi cái trò tra tấn quái quỷ này tới khi nào",0.40303492990590556,chơi cái trò tra tân quái quỷ này tới khi nào,segments_16k/jNSlNMd-COY_00014284_00014572.wav
jNSlNMd-COY_00025694_00025866,1.72, Tại sao cậu lại làm như vậy chứ?,0.452979262405274,tại sao cậu lại làm như vậy chứ,segments_16k/jNSlNMd-COY_00025694_00025866.wav
jNSlNMd-COY_00027206_00027526,3.2, Hôm nay xin hãy đồng ý cho mình từ chức robot trong trẻ,0.4170015930887779,hôm nay xin hãy đồng ý cho mình từ chất robot trong trẻ,segments_16k/jNSlNMd-COY_00027206_00027526.wav
jNSlNMd-COY_00028102_00028268,1.66, Tạm biệt cậu nha Nobita,0.4109924863318899,tạm biệt cậu nha no bê,segments_16k/jNSlNMd-COY_00028102_00028268.wav
jNSlNMd-COY_00065129_00065370,2.4, Tại Nobita muốn kiếm hình hồi nhỏ thôi à,0.37107317566554265,tại nó bị ta muốn kiếm mình hồi nhỏ thôi,segments_16k/jNSlNMd-COY_00065129_00065370.wav
jNSlNMd-COY_00080060_00080362,3.0200625, Ngày mình được sinh ra trên đời,0.4662907233412381,ngày mình được sinh ra trên đây,segments_16k/jNSlNMd-COY_00080060_00080362.wav
jNSlNMd-COY_00095536_00095712,1.76, Ý mình không phải là như vậy đâu,0.43449766498041675,mình không phải là như vậy đâu,segments_16k/jNSlNMd-COY_00095536_00095712.wav
jNSlNMd-COY_00111274_00111470,1.96, Hai người có gì khác nhau đâu,0.43030694164947814,hai người có gì khác nhau đâu,segments_16k/jNSlNMd-COY_00111274_00111470.wav
jNSlNMd-COY_00116283_00116416,1.32, Mình nói giỡn mình nói giỡn thôi mà,0.44821069445231587,mình nói vợ mình nói giỡn thôi,segments_16k/jNSlNMd-COY_00116283_00116416.wav
jNSlNMd-COY_00116732_00116966,2.34, Có thể đây vẫn còn là phòng của ba thôi à,0.42985496562387765,có thể đây vẫn còn là phòng của ba thôi,segments_16k/jNSlNMd-COY_00116732_00116966.wav
jNSlNMd-COY_00123208_00123404,1.96, Đứa bé nằm ở trong bệnh viện kìa,0.359097889918807,đứa bé đang ở trong bệnh viện kìa,segments_16k/jNSlNMd-COY_00123208_00123404.wav
jNSlNMd-COY_00142186_00142464,2.78, Cậu cậu muốn vô đó để bị nghe chửi hay sao vậy ạ,0.4260317451849702,cậu muốn vô đó để bị nghe chửi hay sao vậy,segments_16k/jNSlNMd-COY_00142186_00142464.wav
jNSlNMd-COY_00170757_00170987,2.3, Tên của cậu còn gắn liền với nó nữa đó,0.39167915452007834,tên của cậu còn gắn liền với nó nữa đó,segments_16k/jNSlNMd-COY_00170757_00170987.wav
jNSlNMd-COY_00190745_00190989,2.44, Cùng nhau chụp một tấm hình để được không,0.39480048488675556,cùng nhau chụp một tấm hình đi được không,segments_16k/jNSlNMd-COY_00190745_00190989.wav
jNSlNMd-COY_00202879_00203101,2.22, Ủa sao hôm nay cậu đi học về sớm dạ,0.4642137862547409,ủa sao hôm nay cậu đi học về sớm vậy,segments_16k/jNSlNMd-COY_00202879_00203101.wav
jNSlNMd-COY_00216841_00217148,3.08, Bảo bối này có thể giúp chúng ta khoan sâu vào trong lòng đất á,0.40913670165544813,bảo bối này có thể giúp chúng ta khoan sâu vào trong lòng đất,segments_16k/jNSlNMd-COY_00216841_00217148.wav
jNSlNMd-COY_00222841_00223087,2.46, Thôi tiêu rồi chúng ta đào trúng mặt đất ngầm,0.41067789957635237,tôi tiêu rồi chúng ta đào trung mặt đất,segments_16k/jNSlNMd-COY_00222841_00223087.wav
jNSlNMd-COY_00232596_00232859,2.62, Hy vọng là ba của chúng ta sẽ không cảm thấy mệt mỏi,0.3938035618053252,hy vọng là ba của chúng ta sẽ không cảm thấy mệt mỏi,segments_16k/jNSlNMd-COY_00232596_00232859.wav
jNSlNMd-COY_00244221_00244444,2.24, Tàu ngầm của chúng ta sắp đến nơi rồi đó ba,0.4222394168489225,tàu ngầm của chúng ta sắp đến nơi rồi đó,segments_16k/jNSlNMd-COY_00244221_00244444.wav
jNSlNMd-COY_00250087_00250283,1.96, Sẽ nhanh tới công ty của ba thôi,0.4204340277058192,bạn sẽ nhanh tới công ty của ba tôi,segments_16k/jNSlNMd-COY_00250087_00250283.wav
jNSlNMd-COY_00261027_00261233,2.06, Rõ rõ ràng mình để ở đây mà,0.4695080940269569,rõ ràng mình để ở đây,segments_16k/jNSlNMd-COY_00261027_00261233.wav
jZnOgDkGir0_00000362_00000584,2.22, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.42649063941982035,ra bát bê giáp,segments_16k/jZnOgDkGir0_00000362_00000584.wav
jZnOgDkGir0_00058624_00058874,2.5, Với lại mình có cho phép cậu sử dụng đâu mà cậu lấy,0.43517716892376845,với lại mình có cho phép cậu sử dụng đâu mà cậu lấy,segments_16k/jZnOgDkGir0_00058624_00058874.wav
jZnOgDkGir0_00058874_00059058,1.84, Cậu biết làm như vậy là xấu lắm hay không,0.44531062543266875,cậu biết làm như vậy là xấu lắm hay không,segments_16k/jZnOgDkGir0_00058874_00059058.wav
tslPgAgCP_g_00010690_00011424,7.3400625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4275627745708285,à sức mạnh kỳ bí này cậu có thể điều khiển cho mọi thứ di chuyển theo đúng hướng mà cậu muốn,segments_16k/tslPgAgCP_g_00010690_00011424.wav
tslPgAgCP_g_00014884_00016056,11.7200625, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.38486909836263805,có thể như vậy được bởi vì nó đã thay đổi trọng lực của cậu chỉ có ai cầm đó mới cảm nhận được sự thay đổi này nếu bấm nút đỏ một lần nữa mọi thứ,segments_16k/tslPgAgCP_g_00014884_00016056.wav
tslPgAgCP_g_00114844_00115058,2.14, Cậu đang giỡn với mình có phải không hả Nobita,0.39692474682918133,đơn giản chứ mình có phải không anh không biết,segments_16k/tslPgAgCP_g_00114844_00115058.wav
tslPgAgCP_g_00155596_00155850,2.54, Hãy tới ngày đầu của năm thứ 9 Phân C,0.4794243684053438,hãy tới ngày đầu của năm thứ chín tân,segments_16k/tslPgAgCP_g_00155596_00155850.wav
tslPgAgCP_g_00226704_00226888,1.84, Nắc lại lần nữa ta không phải là trồn,0.4448099983376999,nhắc lại lần nữa ta không phải là chọn,segments_16k/tslPgAgCP_g_00226704_00226888.wav
tslPgAgCP_g_00236076_00236296,2.2, Nhưng lại một lần nữa không phải là trộm,0.4182423193897994,đừng lại một lần nữa không phải là,segments_16k/tslPgAgCP_g_00236076_00236296.wav
tslPgAgCP_g_00265330_00265530,2.0, Tạo trò chơi trong mơ,0.4905138358015777,tạo trò chơi trong,segments_16k/tslPgAgCP_g_00265330_00265530.wav
tslPgAgCP_g_00265530_00265900,3.7, Thay vì coi tivi cậu có thể mơ bất kỳ giấc mơ nào mà cậu muốn,0.42425114555337007,thay vì coi tivi cậu có thể mơ bất kỳ giấc mơ nào mà cậu muốn,segments_16k/tslPgAgCP_g_00265530_00265900.wav
tslPgAgCP_g_00294108_00294446,3.38, Câu chuyện về giấc mơ của Nobita,0.4509506476966946,câu chuyện về giấc mơ của nô bi ta,segments_16k/tslPgAgCP_g_00294108_00294446.wav
tslPgAgCP_g_00379526_00379796,2.7000625, Nhanh lắm,0.38821898045924735,cho người ta mà nói cho mình nghe đi rồi đó,segments_16k/tslPgAgCP_g_00379526_00379796.wav
